id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4007874,Midcentury Ranch - Near Bike Trails,16470745,Liz,District 7,36.19349241415463,-86.71208740372506,Private room,50,1,12,2015-06-28,3.67,1,354
1793477,East Nashville Underground Apt.,7509912,Sarah & Steve,District 7,36.19870124219269,-86.70629750901796,Entire home/apt,101,1,104,2015-06-18,5.24,1,297
3405468,Where Music City Meets Nature,17174806,Adam And Megan,District 7,36.20264229340389,-86.70022478322598,Entire home/apt,250,3,14,2015-06-23,1.13,1,288
6691049,Cozy Apt in Inglewood/15 mins to DT,4190551,Jen,District 7,36.21020836723541,-86.71124142196017,Entire home/apt,175,1,0,,,1,8
4710338,"Urban Mini-Farm, East Nashville",12653796,Denise,District 7,36.20550047959541,-86.71198880632325,Entire home/apt,120,2,6,2015-06-14,1.71,1,334
4860738,3BR/2BA Inviting Retreat in Hip Nas,4641823,Erica,District 7,36.20963709716142,-86.70686456648937,Entire home/apt,134,2,1,2015-05-19,0.64,16,301
1009550,The Fab GuesT QuarTers Suite,5554006,Jacque,District 7,36.213910218107934,-86.70590319729678,Entire home/apt,120,2,46,2015-07-06,1.67,1,342
5333417,Gorgeous East Nashville Home!,27639620,StayLocalNashville,District 7,36.199769188763064,-86.70902370719269,Entire home/apt,199,1,14,2015-06-29,3.04,14,344
4108602,Porterhouse 16~oz.,9672354,Kevin,District 7,36.19764441898912,-86.72483292864635,Entire home/apt,190,1,16,2015-05-17,1.71,2,187
4111286,East Nashville,21330959,Zach,District 7,36.19507541238782,-86.70658407155705,Private room,99,1,2,2015-06-14,0.32,1,365
396878,Upstairs Retreat in Chic Home,875928,Ashley,District 7,36.19734003741837,-86.74090235133743,Private room,71,2,183,2015-06-30,4.60,1,321
6003816,Guest Room at The Greenhouse,20454891,Elizabeth,District 7,36.22972252471648,-86.72032717992376,Private room,55,1,0,,,1,353
5124974,McGavock Art House & Gardens,6638211,Wendy,District 7,36.20442657190599,-86.73326933078687,Private room,140,1,10,2015-07-06,2.10,1,355
435263,warmth & charm in NE Nashville!,2161858,Sarah Lou,District 7,36.24982926236714,-86.71741711190818,Private room,46,1,47,2015-07-04,1.25,1,358
6053563,"Peaceful, pretty room/50s bungalow",1196712,Rachel,District 7,36.20888153749895,-86.72804068837746,Private room,112,1,1,2015-06-21,1,2,353
860687,"""The Bunkhouse""  Basmt Studio Apt",106976,Luis,District 7,36.22880711942495,-86.72438896504636,Entire home/apt,80,2,16,2015-07-05,0.55,2,361
3905680,East Nashville Artist's Home,8014119,Amy,District 7,36.22241186746176,-86.71701699783513,Entire home/apt,125,1,8,2014-11-10,0.78,1,302
4773268,Big 3 bedroom in nice neighborhood,8382752,Bobby,District 7,36.230280162469285,-86.7164493309161,Entire home/apt,102,2,5,2015-05-09,1.29,2,353
6739685,McGavock Pk Getaway Private suite.,31543611,Sarah Lakey,District 7,36.21115620305329,-86.7113684336124,Private room,65,3,1,2015-06-15,1,1,87
3072413,Cozy 2BR East Nashville suite,9637660,David And Becky,District 7,36.215168434703564,-86.72556517638594,Private room,90,2,17,2015-07-05,1.36,2,357
4127311,Porterhouse 8~oz.,9672354,Kevin,District 7,36.19688957266595,-86.72539596860044,Entire home/apt,85,1,71,2015-06-29,7.34,2,306
3270378,East Nashville Near Downtown!,16536564,Svend,District 7,36.190801643332044,-86.72713990403032,Entire home/apt,99,1,77,2015-06-30,6.24,1,338
6740738,Modern Home w/ Rooftop Deck,34319007,Sinoch,District 7,36.194539759347,-86.72886223572476,Entire home/apt,249,2,1,2015-06-21,1,1,341
589470,Cute Nashville Studio Near Downtown,2828801,Julie & Rick,District 7,36.189617285106856,-86.71502076355223,Entire home/apt,80,1,29,2015-06-21,1.30,1,317
4137788,Tiny House in Hip East Nashville,9366638,Carrie,District 7,36.19922734239689,-86.73946005107379,Entire home/apt,110,1,68,2015-07-03,7.16,2,279
6445583,Adorable East Nashville Bungalow!,33651768,Jordan,District 7,36.21395134441731,-86.72736465761137,Entire home/apt,115,1,4,2015-06-14,3.33,1,182
4476472,"East Nashville home, eat-in kitchen",1354624,Carol,District 7,36.21795818710504,-86.72691587975099,Entire home/apt,125,3,4,2015-06-22,0.66,2,219
3257892,E. Nashville Charming New Listing!!,16475731,Robin,District 7,36.22109078129237,-86.71409375863774,Entire home/apt,300,3,0,,,1,343
6710477,HIP EAST* New MOD 1940's Tudor Apt,1732661,Kristin,District 7,36.198942103077954,-86.74094832604753,Entire home/apt,180,2,0,,,2,358
6610541,Cozy Funky 1BD in East Nashville,33846918,John,District 7,36.19193735957111,-86.71605416840852,Entire home/apt,90,2,0,,,1,34
2022417,w/ Rain Shower & Geneva Hi-Fi ,9041798,Bryon,District 7,36.21973338891675,-86.72020520082684,Entire home/apt,150,1,33,2015-06-29,2.04,2,356
5479924,Stylish 2br E. Nashville near 5 Pts,10644492,Keith,District 7,36.18984867870101,-86.71840406340417,Entire home/apt,90,1,19,2015-06-27,4.79,4,344
5523999,Inglewood Tudor Cottage,9041798,Bryon,District 7,36.218246534337204,-86.72615602639479,Entire home/apt,600,3,0,,,2,278
1786497,3BR Retro in East Nashville: 5 Star,7503893,Angie,District 7,36.19505524451203,-86.71568172364977,Entire home/apt,149,1,56,2015-06-28,3.16,2,162
6032276,New East Nashville Home!,27639620,StayLocalNashville,District 7,36.19654959803419,-86.73758337407864,Entire home/apt,135,1,6,2015-05-19,2.50,14,262
2424043,Comfortable convenient location,7679962,Cathryne & David,District 7,36.189434473859876,-86.71856458995636,Entire home/apt,135,2,43,2015-07-06,2.69,2,159
3306827,Charming 1920's East Nashville Home,12568285,Olivia,District 7,36.2153066849463,-86.72620777388661,Entire home/apt,150,2,8,2015-05-25,0.66,2,0
4318461,East Nashville Garden Delight Home,1869614,Samara,District 7,36.21394055904204,-86.715506923963,Entire home/apt,139,4,0,,,2,0
5593412,Quaint & Comfortable 3Br large yard,11884028,Erik,District 7,36.201504189050034,-86.72486561164487,Entire home/apt,200,2,6,2015-07-05,1.64,1,154
6005692,Roomy East Nashville Haven,22066344,Katie,District 7,36.21425309305784,-86.714062751884,Entire home/apt,285,1,3,2015-06-29,2.09,2,89
5547892,Bright Basement apt in east nash,10644492,Keith,District 7,36.1887285150345,-86.71635583492616,Entire home/apt,85,1,3,2015-06-29,1.27,4,341
4768109,Eastside studio perfect for 1 or 2!,24598048,Jo-Jo,District 7,36.20512687581434,-86.7227231463145,Entire home/apt,90,2,7,2015-06-21,1.17,1,303
4645686,Live Like A Local In East Cottage ,6117864,Sara,District 7,36.19252269644709,-86.73275229940276,Entire home/apt,150,2,28,2015-07-06,3.93,2,348
6238988,Modern Space in East Nashville,27639620,StayLocalNashville,District 7,36.19895050997934,-86.73947839505163,Entire home/apt,99,1,8,2015-07-06,4.00,14,331
3111013,Charming four bedroom bungalow,6371692,Lauren,District 7,36.19609277685611,-86.72990093404394,Entire home/apt,330,2,14,2015-06-15,1.05,1,288
4358798,Eclectic 1930's Tudor Upstairs Apt,16922948,Meagan,District 7,36.192405134184945,-86.72528880924607,Entire home/apt,95,3,3,2015-06-16,2.14,4,349
6749535,RiverHaven,33524311,Linda,District 7,36.2229605126814,-86.70835908026785,Private room,160,1,1,2015-06-28,1,2,358
1376970,East Nashville private duplex apt,387150,Kristina,District 7,36.18945067650577,-86.72530990207257,Entire home/apt,89,3,63,2015-07-01,2.69,2,336
1696733,Stylish E Nashville Mid-Century 3BR,8960799,Matthew,District 7,36.204841179432265,-86.71960728876299,Entire home/apt,109,2,8,2014-06-16,0.37,1,0
2010018,Southern Stunner in East Nashville ,6032393,Amber & Brett,District 7,36.20277247532878,-86.7255790391778,Entire home/apt,406,1,69,2015-06-25,3.86,2,303
2890051,Two Bedroom EastNashville Rental,75029,Robin,District 7,36.20635915977661,-86.72546931793167,Entire home/apt,245,1,3,2015-07-05,0.23,3,364
4314851,Charming East Nashville Craftsman ,4509735,Scott,District 7,36.20670771994756,-86.73115876794635,Entire home/apt,200,2,0,,,1,89
6437156,HUGE 5 BDR in East Nashville! Pool!,15942424,Julie,District 7,36.209853348463675,-86.7198626820235,Entire home/apt,750,2,0,,,1,284
5706289,Sharp 2br apt in trendy east nash,10644492,Keith,District 7,36.18868083371344,-86.71650590175925,Entire home/apt,90,1,5,2015-05-25,1.69,4,337
6236703,Campin in the city! Rent our tent!,25438232,Ali,District 7,36.20416696710865,-86.72370360788449,Entire home/apt,31,1,14,2015-07-06,6.56,2,346
1386270,A Room w/ Breakfast in E. Nashville,199395,Pete,District 7,36.19900545727086,-86.72286480361277,Private room,55,1,73,2015-07-03,4.83,4,219
6644491,Seven Minutes from Nashville,34778038,Robert,District 7,36.24594473946484,-86.71193342739367,Private room,50,1,0,,,1,342
6276252,Spacious Tudor in east Nashville.,10644492,Keith,District 7,36.21166187222911,-86.71101446728879,Entire home/apt,200,1,6,2015-07-06,3.75,4,137
1954040,Vintage style Eastside bungalow,8196681,Anita,District 7,36.205157949595744,-86.72611303195518,Private room,70,1,31,2015-06-22,1.67,1,361
6115687,Home Away,10712659,Stephen,District 7,36.19240908047732,-86.72070734909009,Entire home/apt,180,2,1,2015-06-14,1,1,289
3111513,Eastside Bungalow for CMA Festival!,15812271,B.,District 7,36.207933140895406,-86.72585843085861,Entire home/apt,175,1,1,2014-06-09,0.08,1,365
6017548,"Tasteful, Cozy Cabin in East Nash",61959,Dawn,District 7,36.1893165206243,-86.72453562385931,Entire home/apt,140,2,6,2015-06-17,2.14,2,341
5209891,East Nashville Country Paradise!,26952016,Brian,District 7,36.22973324004016,-86.71274902835634,Entire home/apt,195,2,4,2015-06-21,0.83,1,287
6812405,Rustic Cottage in East Nashville,35664625,Christopher,District 7,36.19194291374515,-86.71350294630396,Entire home/apt,65,1,2,2015-07-10,2,1,276
2593653,Getaway in East Nashville,1187056,Jacob And Bonnie,District 7,36.20934982869952,-86.73259224619366,Entire home/apt,169,5,21,2015-05-17,1.37,4,354
1964798,Beautiful East Nashville Cottage,10150292,Zach & Christina,District 7,36.21550794537524,-86.72222514486019,Entire home/apt,110,2,11,2015-06-16,0.58,1,96
3137512,Charming Historic Home,13791926,Jeremy And Kendall,District 7,36.20318091040247,-86.70514638615946,Entire home/apt,195,2,9,2015-06-22,0.67,1,355
5104220,Cozy Private Room + Bathroom,5680552,Isabelle + David,District 7,36.208766357946836,-86.7320037970831,Private room,75,1,1,2015-03-23,0.27,1,0
6661949,Beautiful River Retreat Studio Apt,34870571,Jeremy,District 7,36.24254787495971,-86.71008859831065,Entire home/apt,95,2,5,2015-07-09,5,2,354
3665749,Beautiful new Nashville Home,18587853,Mary Raines,District 7,36.211491248422305,-86.72310589527913,Entire home/apt,425,2,8,2015-06-22,2.31,1,10
6812882,Spacious Bedroom in East Nashville,35654270,Sarah,District 7,36.21857471660331,-86.7134933821728,Private room,55,1,1,2015-06-27,1,1,304
6739165,2 bed/1 bath in Inglewood.,35290652,Scott,District 7,36.206906011816265,-86.72135013754101,Entire home/apt,135,1,2,2015-07-05,2,1,340
5771019,Stay in the Heart of East Nashville,29939199,Scott,District 7,36.19931082729646,-86.72554782653916,Private room,89,1,1,2015-05-04,0.53,1,362
6032245,Comfortable Home in East Nashville,34783,Betty,District 7,36.18982093351053,-86.7251820077052,Entire home/apt,175,1,2,2015-05-25,1.40,2,115
4365735,Eclectic 1930s Tudor Home,16922948,Meagan,District 7,36.192687554714595,-86.72483040925994,Entire home/apt,225,3,18,2015-06-15,2.20,4,332
6645629,East Nashville Craftsman Bungalow,20019128,Ryan,District 7,36.2127420916913,-86.72431506711952,Private room,120,1,0,,,1,365
2117669,2 Bdr/2 Bath/1 Den On The River!,1195300,Jeff,District 7,36.22650024908951,-86.71209151044062,Entire home/apt,400,2,3,2015-06-01,1.55,2,234
6117177,Solar-Powered Gypsy Wagon,31737376,Marcus,District 7,36.19922723223546,-86.7337246734735,Private room,90,1,0,,,1,365
3850397,3 Bedroom Home in East Nashville,199395,Pete,District 7,36.20093893148971,-86.72452545993067,Entire home/apt,180,2,19,2015-06-29,2.07,4,308
1763582,BEAUTIFUL RIVERSIDE VILLAGE RETREAT,3787247,Jem,District 7,36.20253570142338,-86.73010833061387,Private room,70,1,28,2015-06-20,1.37,1,360
25341,East Nashville Retro Ranch BR #3,79021,Kristina,District 7,36.19707560663252,-86.70802005451718,Private room,64,1,44,2015-06-14,0.72,3,365
25342,East Nashville Retro Ranch #2,79021,Kristina,District 7,36.19757711602447,-86.70656840916689,Private room,70,1,4,2014-06-09,0.07,3,283
4733213,"Quiet neighborhood, walk to bus. ",1354624,Carol,District 7,36.21787352755653,-86.72839032567903,Private room,60,1,1,2015-02-09,0.21,2,364
20847,East Nashville Retro Ranch!,79021,Kristina,District 7,36.19639650347347,-86.70426664826425,Private room,71,1,97,2015-06-11,1.50,3,365
5334208,Trendy East Nashville Haven,6233192,Michelle,District 7,36.204041179983705,-86.72694995894311,Entire home/apt,399,3,5,2015-06-22,1.88,2,304
2447249,East Nashville Two Bedroom Cottage,75029,Robin,District 7,36.20844328931029,-86.72568547144076,Entire home/apt,135,2,16,2015-05-25,1.07,3,316
6784641,"Comfy, Quiet East Nashville House",35520025,Rachael,District 7,36.19641791491113,-86.7063451789668,Entire home/apt,119,2,3,2015-06-30,3,1,288
6854574,Funky Eclectic Nashville Weekender,26384439,Rachel,District 7,36.195858803107555,-86.74049788574644,Entire home/apt,75,1,2,2015-06-29,2,1,351
4637732,Brick Home in Trendy East Nashville,8891240,Deahna,District 7,36.21589277235203,-86.72525380810079,Entire home/apt,99,2,3,2015-06-14,0.48,1,226
4270030,Cozy private East Nashville bedroom,22124072,Jessica And Kirby,District 7,36.25510492132957,-86.70789302410134,Private room,65,1,12,2015-06-14,1.44,1,358
1625117,Cozy Upstairs  Apartment w' Deck,8382752,Bobby,District 7,36.218837557756146,-86.72172029018783,Entire home/apt,69,1,46,2015-06-24,3.08,2,346
6372175,Beautiful New Home in Hot Location,33205829,Dara,District 7,36.18835040409365,-86.71347840905811,Entire home/apt,800,2,0,,,1,352
5869420,Charming East Nashville Craftsman,19870589,Brian And Emily,District 7,36.21284160717033,-86.72038114050817,Entire home/apt,175,3,0,,,2,44
4800490,Cozy Cottage in East Nashville,16127093,Colin,District 7,36.209925853106625,-86.71420848184547,Entire home/apt,107,3,0,,,1,199
4802429,2BR 1930s Vintage Cottage Too,4641823,Erica,District 7,36.21500689320299,-86.7115412435952,Entire home/apt,110,2,3,2015-04-09,0.50,16,351
2700370,East Nashville Bedroom Suite,2872600,Holly,District 7,36.21460932524235,-86.72053797866204,Private room,65,2,7,2015-06-15,0.47,1,365
2845722,A Room in a House with breakfast!:),199395,Pete,District 7,36.20121039731797,-86.72673784828315,Private room,55,1,75,2015-07-02,5.29,4,218
3513447,Private Furnished Guest House,15723280,Jared,District 7,36.20270447031323,-86.70273368229869,Entire home/apt,85,2,22,2015-03-02,1.99,1,360
5839005,Cozy Room in Hip East Nashville,19870589,Brian And Emily,District 7,36.21145333735167,-86.719949169713,Private room,80,1,14,2015-06-29,5.06,2,327
609655,2 BR apt w/kitchen-E Nash/Inglewood,3023101,Jeannie,District 7,36.2160765409553,-86.70865858988901,Entire home/apt,135,2,162,2015-06-07,4.76,1,284
2465310,East Nashville Super Cool Apartment,75029,Robin,District 7,36.206738047101844,-86.72483848671025,Entire home/apt,85,2,14,2015-07-03,0.97,3,336
3265066,3BR w/ fenced yard-Nashville Suburb,16511532,Lori,District 7,36.20967273005419,-86.71287118701883,Entire home/apt,100,1,1,2014-07-06,0.08,1,365
5363480,Quaint Riverside Village Bungalow ,27804113,Wells,District 7,36.20353494020555,-86.72036896427193,Entire home/apt,200,2,3,2015-04-28,0.81,1,363
5717489,Dream Getaway/ Music City Foothills,29641179,Lisa,District 3,36.31520515584538,-86.79866321112432,Private room,118,2,3,2015-06-21,1.00,1,159
375049,Where Pasture Meets the Pavement,1887020,David,District 3,36.240383435070825,-86.80383764212985,Private room,29,1,41,2015-01-31,1.34,1,359
4717231,"AMAZING SUBURBAN 
 mini-mansion",24370035,Kimberly,District 3,36.29235563772942,-86.78429153362316,Entire home/apt,395,1,18,2015-06-29,2.73,1,347
4679944,Country setting close to town,24201914,Brad,District 3,36.2602674437591,-86.8307762806894,Entire home/apt,95,1,30,2015-07-08,4.64,1,340
6303359,Little House in Big Nashville,5278506,Rhiannon,District 3,36.23449826191879,-86.79151113364473,Private room,60,1,0,,,2,365
1638743,☼Private 2BR & Bath ☀Best Deal,4565406,Peggy,District 3,36.262320490144575,-86.8284263604769,Private room,67,1,110,2015-06-27,5.08,1,279
5835286,Happy House! Kid and pet friendly!,5278506,Rhiannon,District 3,36.23348144768514,-86.791724206281,Entire home/apt,250,1,1,2015-04-26,0.44,2,87
2896755,Cozy Country Getaway,4306724,Greg & Jacquie,District 10,36.35693014935886,-86.73954958806267,Entire home/apt,95,2,18,2015-03-16,1.45,3,302
6700205,Private room + bath // clean & safe,26971408,Lindsey & Daniel,District 10,36.31541980159193,-86.69014218174767,Private room,50,1,2,2015-06-15,2,1,7
1300670,Valentino's Retreat ,119023,Dania,District 10,36.321142882303555,-86.72643742275595,Entire home/apt,125,2,7,2015-05-19,0.29,1,277
6637060,Awesome! 3 Bedroom HOME...Nashville,973449,Jack & Lee,District 10,36.31563994952797,-86.68932522693656,Entire home/apt,179,3,0,,,1,329
819963,Executive Country Guest Home,4306724,Greg & Jacquie,District 10,36.35071728017475,-86.74691255457535,Entire home/apt,95,2,13,2015-03-10,0.45,3,297
4931931,Sparkling Gem Minutes To Nashville,7858892,Kate,District 10,36.316774107206065,-86.69186870019522,Entire home/apt,185,3,1,2015-05-17,0.59,1,365
4174451,Executive 4Bdr Cozy Country Getaway,4306724,Greg & Jacquie,District 10,36.35476480645651,-86.74392399672047,Entire home/apt,170,2,3,2015-04-19,0.47,3,285
4737714,Nice room in Madison near Rivergate,9103226,Richard,District 10,36.305667456458,-86.68426250148241,Private room,79,1,1,2015-06-13,1,1,365
6891878,Comfy & Quiet w/Bath Near City,36098226,David,District 10,36.300868393626054,-86.72314042404932,Private room,39,1,3,2015-06-27,3,1,314
5175765,12 south area great vibes!,26134474,Greg,District 17,36.117296013312604,-86.78208446905057,Private room,130,1,0,,,1,88
6430856,Spacious studio on music row,28128641,Carrie,District 17,36.139196046185944,-86.79544121506711,Entire home/apt,200,1,0,,,1,22
5532232,12 south home-1 mile from downtown!,28687614,Mary Kate,District 17,36.125385051701315,-86.78096357519347,Private room,79,1,3,2015-04-26,0.80,3,274
4351066,Renovated motel studio,16587828,Calvit,District 17,36.127120156695824,-86.77881022784322,Entire home/apt,80,2,22,2015-06-29,2.54,1,268
4340622,Cozy room in songwriters home!,18064108,Michele,District 17,36.12766977763958,-86.77940671272212,Private room,110,1,13,2015-06-15,3.45,1,313
6974935,Modern Open Layout w/ Rooftop Deck,36573671,Casey,District 17,36.130544243506,-86.78678100136541,Entire home/apt,750,1,0,,,1,353
6976157,Ready Set Stay on Music Row,4864036,Kristen,District 17,36.136451953368436,-86.79451291883379,Entire home/apt,500,2,0,,,1,292
4378179,Cozy Cottage Near Downtown,19462498,Tessa And Kyle,District 17,36.13609073260399,-86.76844421427712,Entire home/apt,185,3,3,2015-06-15,0.48,1,130
6985085,Bedroom in cozy renovated house,11050556,Samantha,District 17,36.12682876562596,-86.73287723244388,Private room,64,1,0,,,2,365
2794951,Great room - Close to everything! ,12961058,Neal,District 17,36.13634265420416,-86.76983606461818,Private room,99,1,16,2015-06-22,1.11,1,364
5182936,NashVilla-Close to everything!,26806835,Christy,District 17,36.13695033657667,-86.79241980698967,Private room,99,2,10,2015-06-28,3.45,1,314
3533639,Music City Studio-style!!,17790536,Suzie And Andrew,District 17,36.12587679489512,-86.77770367947417,Entire home/apt,104,2,6,2015-06-21,3.05,1,326
3792028,"Location, location, location",19468147,Kevin,District 17,36.12683793582451,-86.7774414478374,Entire home/apt,99,2,10,2015-06-07,0.97,1,343
4412025,Hip Renovated Condo,6855810,Marshall,District 17,36.128082697078966,-86.77725036470375,Entire home/apt,85,1,7,2015-06-26,0.86,32,336
2871526,Charming craftsman cottage,2915436,Brad,District 17,36.12834143546052,-86.78610399429446,Entire home/apt,400,3,0,,,1,0
6064218,"1BR Studio, 8th Ave South w/ Pool",31148752,Bo,District 17,36.12692467900193,-86.77871379505675,Entire home/apt,89,2,1,2015-04-27,0.42,6,343
6589904,12 South 1 Bedroom Condo,34472528,Betsy,District 17,36.123261636241935,-86.77758920508859,Entire home/apt,200,1,0,,,1,112
5020046,Great Condo Great Location,6855810,Marshall,District 17,36.12677233785118,-86.77784471050217,Entire home/apt,75,1,5,2015-06-05,1.07,32,212
6071686,"Cozy, Private Suite off Music Row",31515177,Abbi,District 17,36.13776168120189,-86.791541753084,Private room,150,2,6,2015-06-29,2.50,1,356
3431668,Gorgeous Downtown 3 bedroom/2 bath!,12774456,Alexandra,District 17,36.13402917845666,-86.76795741979828,Entire home/apt,275,2,2,2015-06-23,2,1,50
6687828,3Beds/1BA Near Downtown & Hotspots,25467486,Erin,District 17,36.124205526632366,-86.76082079978467,Private room,170,1,1,2015-06-15,1,4,342
2909396,2Br Loft near 12th South,14863847,Carrie & Anthony,District 17,36.131984799003284,-86.78104537303268,Entire home/apt,250,2,20,2015-05-31,1.45,1,358
1446436,Just Read the Reviews! ,3462996,Paul,District 17,36.122465094017414,-86.78908260636442,Private room,75,1,88,2015-07-02,4.06,2,353
2889748,Luxury 5BR $1M Home - 2 min from DT,4225320,Autumn,District 17,36.13392186476169,-86.77843955992367,Entire home/apt,1500,2,12,2015-04-12,0.95,5,340
6560154,Quaint home in the heart of 12 S.,34311365,Daina,District 17,36.12874347665813,-86.78811202109978,Entire home/apt,185,2,3,2015-06-28,3,1,87
2890193,Private Room in Wedgewood Houston,2549725,Justine,District 17,36.140450122300635,-86.76778204488684,Private room,90,1,9,2015-06-28,0.69,1,347
4463184,Renovated Cozy Condo,6855810,Marshall,District 17,36.12822001958867,-86.77984006229131,Entire home/apt,80,1,15,2015-06-15,2.33,32,318
3021231,Adorable 12 south home,15395208,Julie,District 17,36.1213314848219,-86.78244937284468,Entire home/apt,450,2,12,2015-05-25,0.96,1,312
4602544,Stunning Modern Home in 12th South,23852296,Ann,District 17,36.118913486121706,-86.78447259937671,Entire home/apt,800,3,8,2015-05-26,2.03,1,119
6171435,Awesome 3BD in WeHo near downtown!,31578670,Steven,District 17,36.13979692596979,-86.76456077228234,Entire home/apt,315,1,2,2015-07-06,2,1,111
6701879,12 South Nashville Studio,32292451,Candice,District 17,36.13618427194933,-86.78588379415393,Entire home/apt,95,2,2,2015-06-28,2,1,335
2528976,Contemporary Home in 12th South ,12950130,Ashley And Norm,District 17,36.12689899141047,-86.78137851930934,Entire home/apt,650,2,2,2015-04-28,0.24,3,190
3032404,Nashville - 5 mins to Downtown,8757190,Chas,District 17,36.12369282689233,-86.77748908086983,Entire home/apt,600,4,1,2014-11-09,0.12,1,219
3571405,Charming Bungalow in Hip 12South,17983519,Erin,District 17,36.119933148846236,-86.78597777548232,Entire home/apt,270,3,8,2015-06-16,0.85,1,164
1469884,Walk to The Gulch Music City Center,7720839,Michelle,District 17,36.14584244982536,-86.7863384776534,Private room,69,1,32,2015-06-24,1.46,4,173
5728174,"3BR/3.5BA Brand New Condo, 12South",4641823,Erica,District 17,36.136400078094596,-86.7907057725112,Entire home/apt,659,2,1,2015-04-03,0.31,16,336
2987603,4 Bdrm Walk To Restaurants: 12South,15234196,Misty,District 17,36.12000643664678,-86.7875988983126,Entire home/apt,840,2,10,2015-03-30,0.76,1,357
6090959,Clean & Contemporary In Music City!,31595475,Robert,District 17,36.139346292759214,-86.7657742387378,Private room,79,1,15,2015-06-29,6.00,2,21
6564503,"Close to downtown, private upstairs",8008453,Alyssa,District 17,36.12298649252356,-86.76358271211805,Private room,90,1,4,2015-06-29,4,1,347
5030788,Cozy 1 BD in the heart of Music Row,25969791,Kaleb,District 17,36.13933026640133,-86.79278992234022,Private room,70,1,18,2015-06-15,4.58,1,0
4278357,Downtown Nashville Historic Home,4995349,Jeannie,District 17,36.134075579445906,-86.77697858958834,Private room,85,2,36,2015-06-24,4.06,1,338
2722807,Cozy Craftsman w/ Private Entry,13933347,Allen And Whitney,District 17,36.13209332477349,-86.77406626278571,Private room,75,1,87,2015-06-29,6.03,1,343
4935632,Music House Rooms in New Music Row!,25430263,Danny,District 17,36.12288840508479,-86.76054135461624,Private room,45,1,24,2015-07-01,5.07,3,349
6356122,Cute House 10 mins from downtown,33112711,Savannah,District 17,36.13197923412359,-86.7703142364344,Private room,100,1,1,2015-06-14,1,1,365
686218,Private Bedroom/Bathroom ,2883561,Kate Ashby,District 17,36.139983424837425,-86.7663157546682,Private room,145,2,11,2015-04-12,0.32,1,344
5915632,Private bedroom w/balcony,30720938,Charles,District 17,36.138198510048205,-86.79661676597945,Private room,150,1,2,2015-04-18,0.72,1,365
2753090,1887 Victorian...2 Bed Suite!,4225320,Autumn,District 17,36.13376775261072,-86.77846639231332,Private room,174,1,3,2015-04-23,0.32,5,365
2889716,1887 Victorian...King Suite!,4225320,Autumn,District 17,36.13166472199016,-86.7784339431107,Private room,187,1,2,2015-03-13,0.22,5,365
2889703,1887 Victorian...Queen Suite!,4225320,Autumn,District 17,36.132992217412436,-86.77892634390662,Private room,175,1,2,2015-03-26,0.42,5,365
2950152,"Nashville, Vanderbilt, Music Row ",15060012,William,District 17,36.142250222788476,-86.79286372799169,Entire home/apt,139,1,47,2015-07-01,5.26,1,210
5678582,Modern 2-Story Loft  Downtown Area,25239789,Donna,District 17,36.14857198457624,-86.7663252049961,Entire home/apt,137,3,12,2015-06-29,3.30,3,355
4067086,Urban Art District Abode,9596278,Jake,District 17,36.14367334304497,-86.76333906286823,Entire home/apt,135,1,87,2015-07-07,8.76,3,295
3595967,"New, Spacious, Clean, near Downtown",14103090,Gary,District 17,36.139547636745554,-86.76487746606779,Entire home/apt,215,1,9,2015-06-29,0.83,1,8
3979930,Cozy Townhouse in Trendy 12 South!,17920538,Amy,District 17,36.13380975394266,-86.78010968235655,Entire home/apt,175,1,35,2015-06-21,3.48,1,262
2918017,Cozy Private Apt Music Row!,238131,Jessica,District 17,36.14073459983106,-86.79313177746019,Entire home/apt,150,2,36,2015-06-28,2.65,1,331
6778008,Cottage Near Downtown,29466591,Louis,District 17,36.13582252324205,-86.77142928136182,Entire home/apt,1000,1,0,,,1,3
5671837,"Blocks From Broadway, New Home",16827518,Scott,District 17,36.1359555480157,-86.76503336245459,Entire home/apt,599,1,10,2015-06-28,2.91,1,339
874390,Music Row Townhouse near downtown,4609226,Tamara,District 17,36.1402674702543,-86.79500136719814,Entire home/apt,130,1,38,2015-06-16,1.50,1,188
3984219,Cute cottage close to downtown,374201,Hailey,District 17,36.13858197995729,-86.76831561385808,Entire home/apt,120,2,43,2015-06-29,4.87,1,3
6766739,2 Bedroom Cottage,35424981,Jamie,District 17,36.133174312974624,-86.7708948981849,Entire home/apt,150,1,1,2015-06-13,1,1,355
4649087,Great condo. Central location.,21846735,Joe,District 17,36.13170211350383,-86.78147297891752,Entire home/apt,115,7,3,2015-05-21,0.78,1,172
6700903,Minutes to Broadway / Midtown,34613820,Topher,District 17,36.136978419516716,-86.77241765010838,Entire home/apt,550,1,0,,,1,333
3458165,Great Deal! Downtown! 4br/2ba,17427994,Zach And Courtney,District 17,36.14738698000375,-86.76465061849973,Entire home/apt,275,2,24,2015-06-23,2.03,1,302
6436741,Luxurious New Downtown Home,30772471,Carsten,District 17,36.14070673993289,-86.7656180862923,Entire home/apt,699,1,0,,,1,27
